Column 1,category,rating,label,text_
11660,Electronics_Products,5,0,i bought sg3 brand new 5/6 yr ago still work like champ til day play round past saturday it n't bell whistl like newer model accur link satellit min give carri yardag hazard yardag front carri distanc middl front back green use small joystick place pin appropri place green accur pin yardag it score featur take long get next hole i featur turn all i love it n't make model anymor i bet refurbish sg3 good unless color screen touch screen thing slow game thi one give need accur yardag hazard lay up pin need good golf shot oh yea take aa batteri last approxim round pay cours minim yearli subscript websit easi use download quik
11661,Electronics_Products,4,0,have camera sinc march i love i digit elph i littl spoil tini easili fit pocketbook one fit ... littl bulkier `` hump '' batteri it take clear pictur video withstood drop good job focus face two neg first lag photo unbear particularli flash discharg i tri take pictur theatr wait liter second shot ... terribl 're tri captur someth 's happen when i loan camera someon told `` i 'd return i i idea stand '' thing i love everyth el if i money i 'd buy differ camera use indoor keep one outdoors/good light shot the neg realli n't great red eye my whole famili prone red eye n't yet found camera reliabl fix problem i 'm still fan
11662,Electronics_Products,5,1,thi particular hub port the problem 's '' diamet if want use laptop 'll need get larger hub updat i abl get work the sound qualiti bit muddi i ca n't say anyth if comput differ size hub may want tri get larger hub updat i 've hour hub good get i 've found realli easi set configur it take minut set good job it also dedic usb hub 's devic i also found usb hub pretti sturdi i find keep laptop well ventil surfac i also found usb hub lot power power switch work great
11663,Electronics_Products,4,1,pro thi good not much say i use music i use stream music phone the thing i wish switch charg i turn i n't know work i phone usb charger plug thi switch meant anyth el work music i second one laptop i happi purchas pro good sound no complaint great watch tv work expect just make sure.i bought replac old soni dslr steal it 's small good featur the camera pretti small big use larg home the auto focu nice touch iso rang pretti
11664,Electronics_Products,5,0,the dell usb 3.0 dual display univers dock d1000 sleek compact work well have use past dell usb dock i say new model come compat issu prior version the abil util dual display plu 's compact make great option desk the d1000 n't come abund port 's job if one flaw might port 's hard fault multipl video output network audio enough usb port i test two '' display i use multipl comput includ differ laptop surfac pro thi includ window window 8.1 window i great experi variat the dock fairli compact go top desk shelf altern the great thing usb dock versu old school dock realli place anywher hook comput usb cabl thi version winner quick easi simpl get go
11665,Electronics_Products,4,0,keyword tuniti if use app tuniti phone tune listen tv channel phone via bluetooth speaker loud bar readi disappoint i bought specif listen bellat mma spike tv/paramount i local bar the bar play loud music ton tv 's so i put one tv bellat mma fight i use tuniti play audio bt speaker it n't loud enough though i hold speaker right ear hear announc tv call fight play so i 'm go back 10w diy bluetooth speaker heavi batteri instead otherwis i thought bt speaker nice it 's tune play cleanli full volum it n't enough volum mayb button could press tune vocal could play louder like quick eq button one eq set music one eq set vocal could play louder
11666,Electronics_Products,4,1,thi monster adapt port the 1st gb cabl the 2nd hdmi cabl the adapt design compat varieti cabl they compat plug the adapt made use hdmi cabl the adapt also made compat gb cabl the adapt made compat gb cabl the adapt made compat gb cabl the connector made compat gb cabl i 'm use gb cabl work great i bought use ipad mini it good job hold ipad perfectli i 've problem it 's light use take pictur flower i 'd recommend item work advertis thi second pair samsung note 8 well receiv
11667,Electronics_Products,5,1,i 've tri belkin dlink tplink tc-link work fine i 'm expert music i music lover coupl great song playlist i ca n't speak well work listen music look comput i get free trial belkin cd/dvd player kid i 'm sure issu i n't music player i know great player i 've found bit difficult navig menu i wish littl depth easier navig menu it bit easier navig menu sit couch phone corner live room i n't recommend player anyon i say great player kid
11668,Electronics_Products,1,0,i 've tv year it noth short nightmar i soni ps3 iphon stream phone hit miss my internet well spec function bare ever most day decid watch someth tv n't want work the playstat wire get unrecogn tv often decid work anymor ye ps3 work fine real tv it 's updat much there reason make dumb product whi ca n't tv play whatev i play soni kill enthusiasm thing entertain when work imag sound fantast if n't mind let ten time tri use might work i 'm write i thought first inexperi kind product caus issu but internet stream technolog ca n't blame issu soni 's game consol zero star
11669,Electronics_Products,5,0,i 'm photojournalist bought monitor old '' crt die i 've plea hp w2408h last coupl week need calibr if gamer gener user love brilliant pictur straight box for photograph editor color bright satur `` juici '' critic use i uninstal monitor 's softwar drag vener panton colorvis colorplu consum colorimet sensor monitor gave nice clean imag minut a worthwhil invest anyon the monitor 's wide-screen real estat make edit hundr photo quit bit easier old squar crt it also use le power produc le heat crt nice plu day the imag smooth even neutral calibr like lcd though need view screen `` axi '' just verifi other said built-in speaker total garbag weak tinni point rear hear littl sound produc you definit need extern speaker with except crummi speaker iffi calibr softwar monitor excel five star
